"groupingId","groupingDescription","aggregationType","majorLeagueId","seasonId","gameDate","gameType2","teamType","venueId","teamId","runs","runsAllowed","runDifferential","wins","losses","winPercentage","attendance","majorLeague","playerName","teamName","venueName"
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-18,"RS","away",,,1852,2033,,3965,3893,,1269835,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-20,"RS","away",,,1891,2075,,4146,4118,,1305431,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-21,"RS","away",,,1922,2108,,4301,4285,,1339627,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-22,"RS","away",,,1940,2145,,4472,4490,,1377258,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-23,"RS","away",,,1986,2208,,4716,4777,,1415743,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-24,"RS","away",,,2037,2255,,4980,5057,,1465014,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-25,"RS","away",,,2043,2262,,5040,5097,,1472886,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-27,"RS","away",,,2110,2311,,5251,5293,,1495481,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-28,"RS","away",,,2155,2361,,5466,5493,,1517935,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-29,"RS","away",,,2196,2418,,5683,5699,,1542955,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-30,"RS","away",,,2252,2481,,6013,5965,,1571017,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-31,"RS","away",,,2318,2563,,6380,6263,,1604869,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-01,"RS","away",,,2323,2567,,6411,6288,,1607301,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-02,"RS","away",,,2324,2576,,6445,6311,,1609551,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-03,"RS","away",,,2399,2696,,6972,6939,,1660587,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-04,"RS","away",,,2410,2709,,7038,6990,,1663012,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-05,"RS","away",,,2439,2766,,7264,7243,,1681772,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-06,"RS","away",,,2508,2829,,7609,7633,,1717316,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-07,"RS","away",,,2538,2847,,7725,7764,,1727635,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-10,"RS","away",,,2610,2912,,8048,8071,,1746560,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-11,"RS","away",,,2651,2964,,8278,8286,,1762565,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-12,"RS","away",,,2679,3016,,8509,8507,,1783502,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-13,"RS","away",,,2769,3104,,8943,8933,,1831606,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-14,"RS","away",,,2833,3168,,9273,9276,,1874859,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-15,"RS","away",,,2840,3173,,9319,9296,,1881749,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-17,"RS","away",,,2865,3206,,9603,9559,,1902099,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-18,"RS","away",,,2917,3255,,9921,9866,,1923648,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-19,"RS","away",,,2951,3287,,10184,10095,,1946838,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-20,"RS","away",,,3002,3358,,10564,10506,,1975831,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-21,"RS","away",,,3040,3410,,10953,10922,,2014575,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-22,"RS","away",,,3043,3413,,11043,10978,,2022727,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-24,"RS","away",,,3088,3469,,11344,11272,,2052343,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-25,"RS","away",,,3125,3500,,11688,11605,,2077000,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-26,"RS","away",,,3163,3534,,11929,11822,,2102372,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-27,"RS","away",,,3228,3571,,12471,12288,,2143175,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-28,"RS","away",,,3262,3623,,12822,12641,,2169409,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-29,"RS","away",,,3271,3626,,12893,12730,,2176737,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-01,"RS","away",,,3312,3674,,13272,13155,,2196221,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-02,"RS","away",,,3349,3704,,13489,13426,,2207229,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-03,"RS","away",,,3372,3737,,13790,13782,,2224105,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-04,"RS","away",,,3407,3770,,14132,14097,,2249893,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-05,"RS","away",,,3455,3834,,14685,14624,,2276444,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-06,"RS","away",,,3479,3857,,14821,14743,,2291332,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-08,"RS","away",,,3503,3900,,15121,15050,,2312214,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-09,"RS","away",,,3553,3978,,15533,15516,,2343026,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-10,"RS","away",,,3583,4017,,15837,15832,,2362408,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-11,"RS","away",,,3620,4063,,16287,16357,,2397981,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-12,"RS","away",,,3673,4134,,16786,16930,,2433292,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-13,"RS","away",,,3681,4139,,16829,16979,,2439782,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-15,"RS","away",,,3729,4185,,17311,17410,,2477985,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-16,"RS","away",,,3758,4225,,17613,17755,,2497292,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-17,"RS","away",,,3798,4273,,17980,18135,,2530064,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-18,"RS","away",,,3861,4339,,18652,18705,,2574753,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-19,"RS","away",,,3923,4392,,19186,19141,,2604256,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-20,"RS","away",,,3924,4394,,19238,19187,,2607311,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-21,"RS","away",,,3937,4403,,19399,19320,,2612172,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-22,"RS","away",,,3984,4423,,19747,19663,,2636934,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-23,"RS","away",,,4041,4472,,20156,20051,,2665202,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-24,"RS","away",,,4077,4517,,20460,20350,,2692237,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-25,"RS","away",,,4109,4603,,20952,20962,,2893192,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-26,"RS","away",,,4157,4684,,21447,21595,,2944112,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-27,"RS","away",,,4164,4696,,21519,21730,,2959092,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-28,"RS","away",,,4189,4734,,21816,22049,,2974878,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-29,"RS","away",,,4219,4765,,22202,22397,,2999568,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-30,"RS","away",,,4254,4804,,22630,22811,,3038423,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-31,"RS","away",,,4273,4825,,22836,23026,,3060528,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-03-25,"RS","home",,,4,3,,1,0,,11280,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-03-26,"RS","home",,,57,47,,5,3,,79699,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-03-27,"RS","home",,,96,92,,12,12,,156409,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-03-28,"RS","home",,,166,159,,28,28,,192609,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-03-29,"RS","home",,,219,210,,49,51,,233057,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-03-30,"RS","home",,,234,242,,55,65,,246758,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-04-01,"RS","home",,,267,277,,80,88,,274536,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-04-02,"RS","home",,,320,313,,110,114,,293965,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-04-03,"RS","home",,,372,361,,145,143,,321495,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-04-04,"RS","home",,,434,405,,187,174,,354756,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-04-05,"RS","home",,,515,480,,277,241,,401682,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-04-06,"RS","home",,,529,491,,285,255,,410001,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-04-08,"RS","home",,,571,530,,329,308,,450115,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-04-09,"RS","home",,,631,582,,386,370,,496044,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-04-10,"RS","home",,,675,620,,442,428,,542489,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-04-11,"RS","home",,,719,683,,517,522,,587285,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-04-12,"RS","home",,,759,727,,575,596,,618948,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-04-13,"RS","home",,,790,744,,605,634,,636112,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-04-15,"RS","home",,,832,780,,685,700,,667416,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-04-16,"RS","home",,,869,815,,769,770,,701121,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-04-17,"RS","home",,,908,852,,857,844,,738556,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-04-18,"RS","home",,,1004,917,,998,961,,788398,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-04-19,"RS","home",,,1073,978,,1119,1067,,821845,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-04-20,"RS","home",,,1096,995,,1139,1093,,827499,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-04-22,"RS","home",,,1150,1040,,1231,1194,,858483,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-04-23,"RS","home",,,1183,1086,,1327,1299,,895245,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-04-24,"RS","home",,,1233,1129,,1428,1407,,932762,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-04-25,"RS","home",,,1305,1207,,1585,1580,,973889,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-04-26,"RS","home",,,1381,1266,,1722,1730,,1016287,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-04-27,"RS","home",,,1396,1279,,1748,1762,,1024580,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-04-29,"RS","home",,,1432,1335,,1915,1900,,1024580,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-04-30,"RS","home",,,1458,1362,,1988,1982,,1024580,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-01,"RS","home",,,1493,1398,,2122,2105,,1024580,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-06,"RS","home",,,1564,1470,,2346,2383,,1033359,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-08,"RS","home",,,1618,1506,,2471,2538,,1054528,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-09,"RS","home",,,1694,1569,,2701,2744,,1093409,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-10,"RS","home",,,1763,1619,,2893,2928,,1130124,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-11,"RS","home",,,1772,1634,,2927,2970,,1139704,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-13,"RS","home",,,1824,1676,,3088,3123,,1159402,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-14,"RS","home",,,1864,1731,,3253,3280,,1177997,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-15,"RS","home",,,1902,1772,,3421,3442,,1200506,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-16,"RS","home",,,1957,1818,,3628,3658,,1234641,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-17,"RS","home",,,2025,1852,,3869,3940,,1264128,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-18,"RS","home",,,2033,1852,,3890,3963,,1269835,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-20,"RS","home",,,2075,1891,,4101,4158,,1305431,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-21,"RS","home",,,2108,1922,,4282,4299,,1339627,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-22,"RS","home",,,2145,1940,,4487,4470,,1377258,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-23,"RS","home",,,2208,1986,,4759,4729,,1415743,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-24,"RS","home",,,2255,2037,,5050,4982,,1465014,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-25,"RS","home",,,2262,2043,,5094,5038,,1472886,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-27,"RS","home",,,2311,2110,,5290,5249,,1495481,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-28,"RS","home",,,2361,2155,,5490,5464,,1517935,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-29,"RS","home",,,2418,2196,,5696,5681,,1542955,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-30,"RS","home",,,2481,2252,,5967,6006,,1571017,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-05-31,"RS","home",,,2563,2318,,6268,6371,,1604869,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-01,"RS","home",,,2567,2323,,6285,6409,,1607301,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-02,"RS","home",,,2576,2324,,6313,6438,,1609551,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-03,"RS","home",,,2696,2399,,6921,6986,,1660587,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-04,"RS","home",,,2709,2410,,6973,7051,,1663012,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-05,"RS","home",,,2766,2439,,7224,7275,,1681772,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-06,"RS","home",,,2829,2508,,7597,7633,,1717316,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-07,"RS","home",,,2847,2538,,7741,7732,,1727635,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-10,"RS","home",,,2912,2610,,8046,8057,,1746560,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-11,"RS","home",,,2964,2651,,8262,8286,,1762565,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-12,"RS","home",,,3016,2679,,8484,8516,,1783502,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-13,"RS","home",,,3104,2769,,8906,8954,,1831606,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-14,"RS","home",,,3168,2833,,9241,9290,,1874859,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-15,"RS","home",,,3173,2840,,9273,9326,,1881749,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-17,"RS","home",,,3206,2865,,9538,9612,,1902099,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-18,"RS","home",,,3255,2917,,9831,9948,,1923648,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-19,"RS","home",,,3287,2951,,10078,10197,,1946838,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-20,"RS","home",,,3358,3002,,10481,10583,,1975831,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-21,"RS","home",,,3410,3040,,10896,10968,,2014575,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-22,"RS","home",,,3413,3043,,10958,11053,,2022727,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-24,"RS","home",,,3469,3088,,11253,11355,,2052343,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-25,"RS","home",,,3500,3125,,11592,11694,,2077000,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-26,"RS","home",,,3534,3163,,11820,11926,,2102372,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-27,"RS","home",,,3571,3228,,12311,12441,,2143175,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-28,"RS","home",,,3623,3262,,12660,12799,,2169409,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-06-29,"RS","home",,,3626,3271,,12728,12890,,2176737,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-01,"RS","home",,,3674,3312,,13180,13238,,2196221,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-02,"RS","home",,,3704,3349,,13420,13482,,2207229,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","CUMULATIVE",125,2009.0,2009-07-03,"RS","home",,,3737,3372,,13774,13781,,2224105,"","","",""
