"name","playerId"
"Acosta, Rolando (458948)",458948
"Humber, Philip (458950)",458950
"Ortega, Felix (458960)",458960
"Collazo, William (458974)",458974
"Dowdy, Justin (458986)",458986
"Camacho, Edward (459003)",459003
"Newby, Joseph (459011)",459011
"Romero, Wilson (459076)",459076
"Pavlik, Isaac (459315)",459315
"Cooper, Jason (459327)",459327
"LaMura, William (459333)",459333
"Clevlen, Brent (459334)",459334
"Petrick, William (459336)",459336
"Townsend, Richard (459341)",459341
"Navarro, Rodolfo (459346)",459346
"Peralta, Juan (459369)",459369
"Ramirez, Ramon (459371)",459371
"Castellanos, Jonathan (459372)",459372
"Jimenez, Kelvin (459376)",459376
"Rosa, Wally (459377)",459377
"Mejia, Gilberto (459382)",459382
"Thomas, Adam (459390)",459390
"Schlichting, Travis (459411)",459411
"Hottovy, Thomas (459415)",459415
"Jones, Jason (459419)",459419
"Koshansky, Joseph (459423)",459423
"Krebs, Eric (459424)",459424
"Saunders, Michael (459431)",459431
"Tosoni, Rene (459434)",459434
"Grube, Jarrett (459439)",459439
"Leon, Maxwell (459441)",459441
"Nicolas, Cesar (459446)",459446
"Schreiber, Zachery (459459)",459459
"Dorman, Richard (459712)",459712
"Coats, Buck (459714)",459714
"Hearne, Donald (459900)",459900
"Ambriz, Hector (459932)",459932
"Joyce, Matthew (459964)",459964
"Kahn, Stephen (459965)",459965
"LeCure, Samuel (459967)",459967
"Meloan, Jonathan (459974)",459974
"Nicoll, Christopher (459980)",459980
"Ramirez, Edgar (459986)",459986
"Ramos, Cesar (459987)",459987
"Sanchez, Gabriel (459991)",459991
"Stevens, Jeffrey (459999)",459999
"Stidfole, Sean (460001)",460001
"Teagarden, Taylor (460003)",460003
"Greene, James (460022)",460022
"Wagner, Mark (460037)",460037
"Carrillo, Cesar (460044)",460044
"Mayberry, John (460055)",460055
"Romero, Ricardo (460069)",460069
"Avery, James (460070)",460070
"Butera, Andrew (460077)",460077
"Durden, Brandon (460081)",460081
"Leroux, Christopher (460092)",460092
"Slama, Anthony (460104)",460104
"Smith, Gregory (460105)",460105
"Bogusevic, Brian (460131)",460131
"Boyer, Bradley (460133)",460133
"Edell, Ryan (460146)",460146
"Garcia, Sergio (460178)",460178
"Plummer, Jarod (460188)",460188
"McNab, Timothy (460209)",460209
"Peguero, Tony (460217)",460217
"Gonzalez, Juan (460225)",460225
"Alvarez, Juan (460227)",460227
"Cromer, Jason (460239)",460239
"Larish, Jeffrey (460252)",460252
"Lewis, Scott (460260)",460260
"Boggs, Brandon (460267)",460267
"Gimenez, Christopher (460269)",460269
"Lumsden, Tyler (460274)",460274
"Ellis, Jonathon (460291)",460291
"Gonzalez, Reidier (460295)",460295
"Newby, Kyler (460313)",460313
"Richardson, Antoan (460322)",460322
"Rivera, Jodam (460323)",460323
"De La Rosa, Wilkin (460344)",460344
"Soto, Edgar (460346)",460346
"Hernandez, Moises (460347)",460347
"Rosa, Carlos (460349)",460349
"Septimo, Agustin (460357)",460357
"Thompson, Richard (460366)",460366
"Perez, Rafael (460370)",460370
"Bastardo, Alberto (460371)",460371
"Gomez, Carlos (460576)",460576
"Morgan, Nyjer (460579)",460579
"Cruz, Rafael (460588)",460588
"Dopirak, Brian (460590)",460590
"Hoey, James (460597)",460597
"Spears, Nathaniel (460621)",460621
"Peguero, Jailen (460639)",460639
"Garcia, Harvey (460648)",460648
"Guillen, Rodolfo (460652)",460652
"Slaten, Douglas (460657)",460657
"Mattioni, Nicholas (460668)",460668
"Calderon, Leonardo (460685)",460685
"Maldonado, Brahiam (460697)",460697
"Russell, James (460701)",460701
"Lopez, Johan (461197)",461197
"Palmer, Jonathan (461212)",461212
"Bateman, Jamie (461213)",461213
"Villarreal, Luis (461233)",461233
"Moss, Brandon (461235)",461235
"Barrett, William (461251)",461251
"Vaquedano, Jose (461260)",461260
"Lucena, Juan (461266)",461266
"Kemp, Matthew (461314)",461314
"Grybash, Daniel (461318)",461318
"Acey, Jeremy (461342)",461342
"Loadenthal, Carl (461345)",461345
"Coronado, Jose (461360)",461360
"Musser, Neal (461377)",461377
"Venable, William (461416)",461416
"Lugo, Jose (461725)",461725
"Suero, Ovandy (461734)",461734
"Garavito, Jean (461738)",461738
"Arredondo, Jose (461766)",461766
"Chavez, Ozzie (461788)",461788
"Marmol, Carlos (461791)",461791
"Duran, Carlos (461793)",461793
"Murphy, David (461815)",461815
"Scott, Lorenzo (461823)",461823
"Marrero, Christian (461842)",461842
"Miller, James (461848)",461848
"Morlan, Eduardo (461851)",461851
"Rivera, Mumba (461863)",461863
"Romine, Andrew (461865)",461865
"Sandoval, Freddy (461866)",461866
"Swarzak, Anthony (461872)",461872
"Tatum, Craig (461874)",461874
"Guzman, Jesus (461882)",461882
"Molina, Angel (461883)",461883
"Ungs, Nicholas (461902)",461902
"Eylward, Thomas (461906)",461906
"Baez, Lizahio (461914)",461914
"Extrano, Jetsy (462088)",462088
"Jaime, Juan (462089)",462089
"Andrus, Elvis (462101)",462101
"Zarate, Robert (462110)",462110
"De Los Santos, Anel (462117)",462117
"Mendez, Carlos (462120)",462120
"Herrera, Andres (462121)",462121
"Hammond, Steven (462135)",462135
"Rios, Eduardo (462357)",462357
"Rifkin, Aaron (462378)",462378
"Scobie, Jason (462403)",462403
"Gonzalez, Angel (462413)",462413
"Reyes, Maximo (462415)",462415
"Garcia, Nicolas (462448)",462448
"Oliveros, Rayner (462472)",462472
"Cruz, Rhiner (462480)",462480
"Nunez, Luis (462495)",462495
"Soto, Luis (462501)",462501
"Ortiz, Jose Francisco (462510)",462510
"Socolovich, Miguel (462515)",462515
"Gray, Jeffrey (462522)",462522
"Ventura, Ronnie (462547)",462547
"Rondon, Celso (462550)",462550
"Duarte, Renny (462668)",462668
"Acevedo, Jose (462675)",462675
"German, Franklin (462727)",462727
"Casadiego, Gerardo (462747)",462747
"Teilon, Nelson (462751)",462751
"Gutierrez, Ricardo (462782)",462782
"Ortega, Wilbert (462783)",462783
"Merchan, Jesus (462810)",462810
"Cortez, Renee (462851)",462851
"Torres, Eider (462855)",462855
"Garcia, Jose (462911)",462911
"Perez, Jesus (462924)",462924
"Fernandez, Ivan (462925)",462925
"Hernandez, Victor (462927)",462927
"Mateo, Juan (462940)",462940
"Campusano, Edward (462943)",462943
"Garcia, Alberto (462944)",462944
"Jimenez, Cesar (462945)",462945
"Richar, Danny (462950)",462950
"Paulino, Felipe (462956)",462956
"Sanfler, Miguel (462961)",462961
"Romero, Niuman (462962)",462962
"Padron, Raul (462965)",462965
"Avila, Gerardo (462973)",462973
"Mejias, Jose Angel (462976)",462976
"De La Rosa, Carlos (462980)",462980
"Morales, Franklin (462985)",462985
"Rodriguez, Heriberto (462986)",462986
"Van Den Hurk, Henricus (462995)",462995
"Martis, Shairon (463017)",463017
"Sanchez, Salvador (463019)",463019
"Severino, Atahualpa (463037)",463037
"Alvarez, Manuel (463039)",463039
"Salazar, Cesar (463058)",463058
"Dilone, Natividad (463063)",463063
"DeJesus, Misael (463068)",463068
"Mendez, Roberto (463120)",463120
"Gomez, Ricardo (463274)",463274
"Leyva, Edgar (463296)",463296
"Cruz, Rafael (463314)",463314
"Moreno, Claudio (463328)",463328
"Manzano, Adrian (463344)",463344
"Valdez, Emmanuel (463345)",463345
"Luque, Roger (463386)",463386
"Guzman, Alexis (463403)",463403
"Escorcha, Orlando (463494)",463494
"Martinez, Abel (463539)",463539
"Borges, Luis (463540)",463540
"Contreras, Jose (463583)",463583
"Perez, Wilber (463594)",463594
"Delgadillo, Juan (463599)",463599
"Petit, Gregorio (463610)",463610
"Polanco, Celson (463643)",463643
"Gervacio, Samuel (463645)",463645
"Morales, Reynaldo (463656)",463656
"Novoa, Yunior (463660)",463660
"Gracia, Angel (463668)",463668
"Castillo, Jorge (463669)",463669
"Montano, Luis (463675)",463675
"Carrillo, Oscar (463682)",463682
"Burdie, Charlis (463692)",463692
"Selenis, Josue (463706)",463706
"Willey, Cory (463709)",463709
"Regas, Kristopher (463713)",463713
"Medina, Ruben (463726)",463726
"Rojas, Junior (463739)",463739
"Zerpa, Armando (463741)",463741
"Melendez, Moises (463751)",463751
"Saucedo, Robert (463967)",463967
"Montemayor, Humberto (463987)",463987
"Bustillos, Luis (464000)",464000
"Pichardo, Henry (464027)",464027
"Meza, Gonzalo (464030)",464030
"Martinez, Luis Carlos (464031)",464031
"Valle, Cosme (464034)",464034
"Torres, Luis Alberto (464064)",464064
"Matos, Jesus (464066)",464066
"Mendez, Francisco (464091)",464091
"Garza, Luis (464092)",464092
"Torres, Luis (464096)",464096
"Garibaldi, Cecilio (464099)",464099
"Resendez, Carlos (464104)",464104
"Rodriguez, Andres (464134)",464134
"Rodriguez, Eladio (464135)",464135
"Navarrete, Raymond (464240)",464240
"Arias, Alberto (464244)",464244
"Fruto, Emiliano (464254)",464254
"Blanco, Ivan (464258)",464258
"Herrera, Javier (464268)",464268
"Powell, Greg (464272)",464272
"Gomez, Heber (464276)",464276
"Navarro, Oswaldo (464281)",464281
"Cruz, Elvis (464296)",464296
"Velez, Eugenio (464299)",464299
"Alvarez, Carlos (464302)",464302
"Alvarez, Mario (464318)",464318
"Ramirez, Allan (464319)",464319
"Hermosillo, Victor (464330)",464330
"Hu, Chin-Lung (464341)",464341
"Quintero, Edgar (464342)",464342
"Arias, Henry (464345)",464345
"Pichardo, Kelvin (464351)",464351
"Gonzalez, Carlos Eduardo (464354)",464354
"Munoz, Joe (464377)",464377
"Vasquez, Robert (464381)",464381
"Peralta, Tony (464390)",464390
"Sosa, Henry (464400)",464400
"Duran, Jose (464403)",464403
"Castillo, Silvio (464414)",464414
"Martinez, Richard (464415)",464415
"Pino, Yohan (464416)",464416
"Perez, Daniel (464417)",464417
"Colmenares, Carlos (464423)",464423
"Calero, Angel (464425)",464425
"Phipps, Denis (464426)",464426
"Francisco, Juan (464433)",464433
"Santeliz, Clevelan (464436)",464436
"Arano, Eloy (464588)",464588
"Abreu, Dennys (464602)",464602
"Brinkley, Darryl (464606)",464606
"Peguero, Americo (464652)",464652
"Verdugo, Hugo (464654)",464654
"Acosta, Alberto (464657)",464657
"Montero, Oscar (464706)",464706
"Valles, Rolando (464708)",464708
"Pineda, Isauro (464746)",464746
"Loya, Rigoberto (464747)",464747
"Rubio, Miguel (464748)",464748
"Garcia, Ramon Antonio (464749)",464749
"Moreno, Jorge (464768)",464768
"Candelario, Eddi (464770)",464770
"Rodriguez, Enoc (464782)",464782
"Rleal, Sendy (464869)",464869
"De La Cruz, Wallys (464875)",464875
"Romero, Alexander (464900)",464900
"Salazar, Julio (464906)",464906
"Nin, Sandy (464931)",464931
"Sencion, Carlos (464939)",464939
"Cotto, Pedro (464943)",464943
"Fernandez, Alfredo (464946)",464946
"Alfaro, Gabriel (464963)",464963
"Amaro, Carlos (464983)",464983
"Sanchez, Luany (464991)",464991
"Martinez, Frank (465002)",465002
"Guerrero, Emilis (465005)",465005
"Septimo, Leyson (465015)",465015
"Valdez, Alexander (465017)",465017
"Rodriguez, Noe (465029)",465029
"Valdez, Salvador (465033)",465033
"Soto, Jesus (465038)",465038
"Ribeiro, Yulman (465040)",465040
"Cervelli, Francisco (465041)",465041
"Marquez, Angel (465056)",465056
"Escalona, Sergio (465065)",465065
"Manzanillo, Gerson (465068)",465068
"Rafael, Juan (465071)",465071
"Tejeda, Walter (465082)",465082
"Alcantara, Alvin (465375)",465375
"Ahumada, Alejandro (465387)",465387
"Montoya, Francisco (465448)",465448
"Moronta, Elinton (465518)",465518
"Vega, Jesus (465526)",465526
"Sandoval, Juan (465583)",465583
"De La Cruz, Eduardo (465590)",465590
"Martinez, Carlos (465593)",465593
"Delgado, George (465616)",465616
"Mujica, Edward (465629)",465629
"Pinto, Julio (465630)",465630
"Vargas, Albert (465634)",465634
"Quijada, Fernando (465639)",465639
"Alvarez, Gabriel (465656)",465656
"Soria, Joakim (465657)",465657
"De La Cruz, Maximino (465662)",465662
"Rodriguez, Jesus (465665)",465665
"Bernadina, Rogearvin (465668)",465668
"Ciriaco, Pedro (465674)",465674
"Deduno, Samuel (465679)",465679
"Wilson, Edwin (465691)",465691
"Hernandez, Fidel (465696)",465696
"Apodaca, Juan (465698)",465698
"Arias, Marlon (465701)",465701
"Cuevas, Jairo (465711)",465711
"Ortiz, Yancarlos (465713)",465713
"Felix, Francisco (465719)",465719
"Cardona, Rodolfo (465750)",465750
"Florimon, Pedro (465753)",465753
"Sarmiento, Elio (465756)",465756
"Martinez, Anillins (465757)",465757
"Linares, Kristhiam (465759)",465759
"Marte, Ronny (465768)",465768
"Cabrera, Everth (465784)",465784
"Paz, Richard (465961)",465961
"Arredondo, Alan (466058)",466058
"Sotomayor, Gilberto (466060)",466060
"Lopez, Raul (466061)",466061
"Valerio, Julio (466062)",466062
"Fornes, Daniel (466085)",466085
"Madero, Francisco (466087)",466087
"Soto, Saul (466089)",466089
"Diaz, Antonio (466096)",466096
"Kamar, Emil (466100)",466100
"Salazar, Ruben (466106)",466106
"Quinones, Ruben (466120)",466120
"Gonzalez, Miguel (466147)",466147
"Vargas, Jose (466164)",466164
"Avendano, Elvis (466232)",466232
"Baez, Fleming (466245)",466245
"Nieblas, Mauro (466248)",466248
"Guzman, Javier (466283)",466283
"Hernandez, Eddy (466307)",466307
"Cabrera, Melky (466320)",466320
"Reina, Jesus (466323)",466323
"Arguello, Douglas (466338)",466338
"Garate, Victor (466339)",466339
"Espinal, Leonardo (466371)",466371
"Salcedo, Gustavo (466376)",466376
"Vasquez, Malvin (466378)",466378
"Severino, Sergio (466386)",466386
"Concepcion, Alexander (466388)",466388
"Florentino, Jhon (466398)",466398
"Perdomo, Luis (466412)",466412
"Polanco, Julio (466428)",466428
"Ramirez, Ronald (466434)",466434
"Prado, Marcel (466446)",466446
"Marquez, Miguel (466448)",466448
"Sanchez, Jesus (466454)",466454
"Osuna, Edgar (466457)",466457
"Ortega, Yonata (466458)",466458
"Rosario, Sandy (466459)",466459
"Rodriguez, Pedro (466463)",466463
"Hernandez, Pablo (466478)",466478
"Romero, Deibinson (466480)",466480
"Robles, Trinidad (466509)",466509
"Camacho, Juan (466792)",466792
"Delgado, Jorge (466796)",466796
"Medina, Rodney (466831)",466831
"Salas, Jose (466837)",466837
"Salas, Juan (466838)",466838
"Infante, Juan (466861)",466861
"Ochoa, Pablo (466893)",466893
"Corpas, Manuel (466918)",466918
"Garcia, Javier (466935)",466935
"Lizarraga, Sergio (466944)",466944
"Medina, Roberto (466945)",466945
"Machi, Jean (466948)",466948
"Montano, Ignacio (466961)",466961
"Acosta, Jasiel (466969)",466969
"Castro, Fabio (466983)",466983
"Bonifacio, Emilio (466988)",466988
"De Los Santos, Jose (466994)",466994
"Martinez, Jairo (467000)",467000
"Figueroa, Jonathan (467004)",467004
"Strop, Pedro (467008)",467008
"Rodriguez, Ramon (467009)",467009
"Obispo, Wirfin (467031)",467031
"Mata, Cristobal (467042)",467042
"Campusano, Jose (467047)",467047
"Riera, Jorge (467050)",467050
"Sandoval, Pablo (467055)",467055
"Hernandez, Danny (467069)",467069
"Herrera, Elian (467070)",467070
"Sutil, Wladimir (467078)",467078
"Ramos, Wilson (467092)",467092
"Doubront, Felix (467094)",467094
"Norberto, Jordan (467099)",467099
"Nova, Ivan (467100)",467100
"Gonzalez, Jose (467102)",467102
"Esparza, Gerardo (467118)",467118
"Romero, Mauricio (467133)",467133
"Gomez, Hector (467143)",467143
"Sumoza, Luis (467144)",467144
"Quintero, Rafael (467159)",467159
"Ortiz, Javier (467424)",467424
"Martinez, Leonel (467443)",467443
"Arellan, Felix (467455)",467455
"Lomeli, Israel (467478)",467478
"Quintero, Cesar (467542)",467542
"Arias, Francisco (467555)",467555
"Canales, Joel (467557)",467557
"Espinoza, Efren (467561)",467561
"Flores, Jorge (467562)",467562
"Guzman, Ricardo (467564)",467564
"Hernandez, Esteban (467565)",467565
"Contreras, Sergio (467566)",467566
"Contreras, Jose (467567)",467567
"Silva, Jesus (467577)",467577
"Rodriguez, Yuber (467651)",467651
"Lopez, Fausto (467654)",467654
"Guevara, Orlando (467660)",467660
"Mata, Gustavo (467662)",467662
"Hernandez, Santos (467669)",467669
"Silva, Johan (467680)",467680
"Matos, Osiris (467683)",467683
"Pena, Riquy (467710)",467710
"Martinez, Delio (467717)",467717
"Mijares, Jose (467726)",467726
"Abreu, Erick (467728)",467728
"Gutierrez, Eloy (467733)",467733
"Cordido, Cesar (467734)",467734
"Schmoll, Stephen (467749)",467749
"Hernandez, Fernando (467761)",467761
"Rosario, Jovanny (467763)",467763
"Valdez, Luis (467764)",467764
"Pereira, Jesus (467773)",467773
"Sanchez, Ramon (467779)",467779
"Liz, Radhames (467785)",467785
"Guzman, Francisco (467787)",467787
"Santana, Carlos (467793)",467793
"Tabata, Jose (467798)",467798
"Garza, Marco (467800)",467800
"Ortiz, Jonathan (467802)",467802
"Gonzalez, Pedro (467805)",467805
"Mavarez, Deivis (467807)",467807
"Sanchez, Juan (467816)",467816
"Bustamante, Gerardo (467818)",467818
"Perez, Juan Carlos (467819)",467819
"Parra, Gerardo (467827)",467827
"Batista, Franklin (467830)",467830
"Garcia, Harold (467833)",467833
"Ballestas, Freddy (467834)",467834
"Escalona, Edgmer (467850)",467850
"Monasterios, Carlos (467856)",467856
"Castillo, Noel (467857)",467857
"Zamora, Junior (468010)",468010
"Flores, Jose (468062)",468062
"Munoz, Adan (468205)",468205
"Navarro, Joel (468206)",468206
"Rivera, Jesus (468209)",468209
"Arteaga, Erick (468254)",468254
"Deza, Fredy (468275)",468275
"Cordova, Wilmer (468279)",468279
"Granado, Jean (468283)",468283
"Mercedes, Jose (468288)",468288
"Lugo, Jorge (468317)",468317
"Rosario, Olmo (468359)",468359
"Gutierrez, Gabriel (468368)",468368
"Flores, Juan (468369)",468369
"Rodriguez, Francisco (468370)",468370
"Urquides, Omar (468371)",468371
"Ahumada, Edgar (468372)",468372
"Bonilla, Leury (468381)",468381
"Gonzalez, Adolfo (468393)",468393
"Ogando, Alexi (468396)",468396
"Torres, Luis (468398)",468398
"Perez, Eduardo (468401)",468401
"Herrera, Jonathan (468406)",468406
"Yepez, Jesus (468408)",468408
"Rocha, Angel (468421)",468421
"Constanza, Jose (468429)",468429
"Camacaro, Luis (468440)",468440
"Mayora, Daniel (468452)",468452
"Tavarez, Argenis (468461)",468461
"Rufino, Wady (468466)",468466
"Corona, Reegie (468470)",468470
"Gil, Jose (468474)",468474
"Uviedo, Ronald (468476)",468476
"Vega, Marwin (468477)",468477
"Lozano, Luis (468480)",468480
"Astorga, Leonardo (468488)",468488
"Noguera, Antonio (468491)",468491
"Santana, Audy (468499)",468499
"Chacin, Jhoulys (468504)",468504
"Martinez, Gustavo (468507)",468507
"Melendez, Oscar (468510)",468510
"Ramirez, Elvin (468517)",468517
"Robles, Juan (468523)",468523
"Carreno, Joel (468528)",468528
"Dotel, Welington (468535)",468535
"Rodriguez, Geraldo (468538)",468538
"Garcia, Edgar (468539)",468539
"Mayora, Yorman (468540)",468540
"Rodriguez, Raul (468649)",468649
"Amado, Jose (468680)",468680
"Meran, Jorge (468719)",468719
"Zavala, Marcos (468726)",468726
"Galvez, Randy (468739)",468739
"Rivera, Oscar (468768)",468768
"Leon, Cupertino (468850)",468850
"Rincon, Isaias (468858)",468858
"Barradas, Roberto (468859)",468859
"Sanchez, Raul (468864)",468864
"Guerrero, Cristian (468866)",468866
"Moreno, Victor (468879)",468879
"Trejo, Francisco (468881)",468881
"Gonzalez, Miguel (468897)",468897
"Munoz, Jose (468898)",468898
"Colina, Alvin (468915)",468915
"Florian, Frailyn (468919)",468919
"Dorta, Melvin (468936)",468936
"Hansack, Devern (468962)",468962
"Bustillos, Oscar (468972)",468972
"Vasquez, Wuillians (468974)",468974
"Bojorquez, Victor (468975)",468975
"Mercedes, Victor (468981)",468981
"De Los Santos, Richard (469009)",469009
"Acosta, Nibaldo (469025)",469025
"Reyes, Argenis (469040)",469040
"Sojo, Richard (469083)",469083
"Brito, Javier (469085)",469085
"Mata, Frank (469097)",469097
"Zazueta, Amadeo (469117)",469117
"Rogers, Esmil (469134)",469134
"Fabian, Robinson (469135)",469135
"Mercedes, Mario (469141)",469141
"Aristil, Jonnathan (469142)",469142
"Pimentel, Julio (469151)",469151
"Marval, Osman (469158)",469158
"Rodriguez, Henry (469159)",469159
"Wassermann, Ehren (469164)",469164
"Ceda, Jose (469167)",469167
"Cuotto, Jonas (469175)",469175
"Mata, Argenis (469177)",469177
"Bustamante, Juan (469178)",469178
"Rojas, Jesus (469189)",469189
"Teller, Carlos (469191)",469191
"Encarnacion, Rodolfo (469197)",469197
"Rodriguez, Angel (469205)",469205
"Zavala, Gabriel (469225)",469225
"Olenberger, Kasey (469232)",469232
"Rivera, Roberto (469394)",469394
"Galva, Claudio (469473)",469473
"Garcia, Rafael (469498)",469498
"Gonzalez, Fernando (469510)",469510
"Dominguez, David (469511)",469511
"Mejia, Angel (469572)",469572
"Batista, Kendy (469580)",469580
"Heredia, Luis (469610)",469610
"Mora, Sergio (469614)",469614
"Rojas, Christopher (469618)",469618
"Perez, Luis (469636)",469636
"De La Cruz, Julio (469685)",469685
"Aceves, Alfredo (469686)",469686
"Marte, Victor (469690)",469690
"Oeltjen, Trent (469721)",469721
"Ramirez, Edwar (469735)",469735
"Valdez, Jose (469752)",469752
"Alen, Luis (469754)",469754
"Loyola, Maiko (469775)",469775
"Perez, Luis (469802)",469802
"Jimenez, Jose (469804)",469804
"Diaz, Argenis (469810)",469810
"Rivero, Raul (469826)",469826
"Lindsay, Shane (469834)",469834
"Jaspe, Jonathan (469835)",469835
"Rojas, Nestor (469837)",469837
"Flores, Jose (469839)",469839
"Ramirez, Welinton (469844)",469844
"Hoffmann, Jamie (469845)",469845
"Angulo, Oscar (469848)",469848
"Garzon, Eliseo (469883)",469883
"Pena, Joel (470023)",470023
"Santana, Mario (470047)",470047
"Camilo, Juan (470118)",470118
"Minaya, Edwin (470193)",470193
"Sandoval, Michael (470238)",470238
"Hernandez, Yoel (470279)",470279
"Perez, Oneli (470358)",470358
"Garcia, Lino (470364)",470364
"Martinez, Roman (470370)",470370
"Ojeda, Alvis (470390)",470390
"Pacho, Alvaro (470410)",470410
"Espinosa, Victor (470451)",470451
"Troncoso, Ramon (470462)",470462
"Mota, Jonathan (470466)",470466
"Serrano, Terry (470470)",470470
"Robles, Moises (470473)",470473
"Pena, Ronald (470482)",470482
"Rodriguez, Concepcion (470484)",470484
"Marquez, Winston (470504)",470504
"Durango, Luis (470516)",470516
"Ramos, Kelly (470710)",470710
"Trapaga, Julio (470717)",470717
"Alvarez, Rafael (470731)",470731
"Robles, Juan (470754)",470754
"Bernal, Manuel (470755)",470755
"Vargas, Martin (470782)",470782
"Castellanos, Hugo (470830)",470830
"Garcia, Douglas (470844)",470844
"Garcia, Yosnel (470851)",470851
"Rodriguez, Serafin (470915)",470915
"Yepez, Jose (470920)",470920
"Yepez, Marco (470939)",470939
"Mejia, Anderson (470956)",470956
"Escobedo, Edgar (470986)",470986
"Castillo, Luis (471039)",471039
"Rojas, Carlos (471069)",471069
"Santander, Nelson (471075)",471075
"Montero, Miguel (471083)",471083
"Johnson, Elliot (471107)",471107
"Gutierrez, Ricardo (471126)",471126
"Sosa, Oswaldo (471132)",471132
"Lizarraga, Francisco (471144)",471144
"Carmona, Ysmael (471149)",471149
"Agustin, Jhaysson (471157)",471157
"Ortega, Anthony (471162)",471162
"Teran, Jorge Luis (471163)",471163
"Vasquez, Luis (471174)",471174
"Ontiveros, Emilio (471176)",471176
"Perez, Wilfrido (471177)",471177
"Ortegano, Jose (471178)",471178
"Joaquin, Waldis (471183)",471183
"Escalona, Jose (471184)",471184
"Olivares, Manuel (471187)",471187
"Veras, Nicolas (471193)",471193
"Larreal, Guillermo (471497)",471497
"Rivera, Francisco (471566)",471566
"Ramirez, Enrique (471586)",471586
"Machado, Albenis (471589)",471589
"Buelna, Lorenzo (471678)",471678
"Gastelum, Carlos (471679)",471679
"Martinez, Renan (471684)",471684
"Verdugo, Oswaldo (471686)",471686
"Sais, Arturo (471766)",471766
"Nieves, Javier (471775)",471775
"Morales, Ricardo (471794)",471794
"Gabino, Armando (471803)",471803
"De La Cruz, Christopher (471808)",471808
"Diaz, Jose (471822)",471822
"Trinidad, Juan (471832)",471832
"Gonzalez, Jesus (471835)",471835
"Perez, Wander (471837)",471837
"Gonzalez, Carlos (471843)",471843
"Aguirre, Rodrigo (471846)",471846
"Palacios, Rodolfo (471850)",471850
"De La Rosa, Jairo (471858)",471858
"Rodriguez, Edward (471862)",471862
"Hughes, Luke (471863)",471863
"Gonzalez, Carlos (471865)",471865
"Gonzalez, Alberto (471868)",471868
"Bastidas, Samuel (471870)",471870
"Hernandez, Francisco (471872)",471872
"Diaz, Javis (471875)",471875
"Ovalle, Edward (471876)",471876
"Leon, Carlos (471880)",471880
"Estanga, Edgar (471886)",471886
"Aguirre, Wilfreddy (471890)",471890
"Betancourt, Luis (471893)",471893
"Figueroa, Pedro (471896)",471896
"Rodriguez, Reynaldo (471906)",471906
"Carrasco, Carlos (471911)",471911
"Martinez, Leonardo (471917)",471917
"Nunez, Jhonny (471919)",471919
"Rodriguez, Wilmin (471920)",471920
"Rodriguez, Yonderman (471921)",471921
"Arzeno, Luis Ramon (471930)",471930
"Sandoval, Jose (472093)",472093
"Paez, Raul (472096)",472096
"Carrasco, Alejandro (472098)",472098
"Parra, Julio (472143)",472143
"Sanchez, Orlando (472188)",472188
"Arauz, Leobardo (472216)",472216
"Espinoza, Mario (472221)",472221
"Verdugo, Orlando (472223)",472223
"Quintero, Christian (472225)",472225
"Landaeta, Luis (472228)",472228
"Martinez, Juan (472281)",472281
"Romero, Flavio (472283)",472283
"Hernandez, Julio (472315)",472315
"Blanco, Luis (472349)",472349
"Gutierrez, Andres (472355)",472355
"Acuna, Jose (472378)",472378
"Ruelas, Heriberto (472421)",472421
"Virgen, Constancio (472422)",472422
"Lizarraga, Edgar (472423)",472423
"Martinez, Jesus (472439)",472439
"Vicente, Ruben (472444)",472444
"Inzunza, Miguel (472464)",472464
"Ramirez, Jose (472466)",472466
"Cerrillo, Francisco (472496)",472496
"Mercado, Arnoldo (472502)",472502
"Valdez, Jesus (472505)",472505
"Rodriguez, Osvaldo (472513)",472513
"Valbuena, Luis (472528)",472528
"Baez, Welinson (472533)",472533
"Valdez, Uriel (472537)",472537
"Abad, Fernando (472551)",472551
"Luis, Santo (472555)",472555
"Salazar, Jose (472566)",472566
"Hernandez, Franklin (472572)",472572
"Garcia, Wilton (472580)",472580
"Del Campo, Manny (472601)",472601
"Garcia, Luis (472610)",472610
"Figuereo, Leonardo (472680)",472680
"De La Cruz, Fernando (472760)",472760
"Pacheco, Delvis (472850)",472850
"Ortega, Pablo (472906)",472906
"Matos, Angel (472914)",472914
"Quintero, Jose (472916)",472916
"Leon, Carlos (472923)",472923
"Feliciano, Juan (472979)",472979
"Basilio, Manuel (473019)",473019
"Mercado, Lorenzo (473131)",473131
"Gronkiewicz, Lee (473137)",473137
"Zarate, Mauro (473156)",473156
"Escalona, Nelson (473204)",473204
"Perez, Julio (473208)",473208
"Tequida, Mauricio (473209)",473209
"Trias, Orlando (473210)",473210
"Quintero, Cesar (473216)",473216
"Sotelo, Martin (473218)",473218
"Abreu, Etanislao (473234)",473234
"Ciriaco, Juan (473239)",473239
"Pina, Jose (473240)",473240
"Murillo, Agustin (473242)",473242
"Vallejo, Jose (473248)",473248
"De La Torre, Jose (473265)",473265
"Aponte, Eleazar (473266)",473266
"Matta, Felix (473272)",473272
"Montero, Lucas (473275)",473275
"Fuentes, Juan (473277)",473277
"Castaneda, Hector (473340)",473340
"Canizales, Juan (473348)",473348
"Villalobos, Carlos (473468)",473468
"Giron, Isabel (473510)",473510
